DATA_BASE,UF,MUNICIPIO,NOME_INSTITUICAO,VERBETE_160_OPERACOES_DE_CREDITO,VERBETE_420_DEPOSITOS_DE_POUPANCA,VERBETE_432_DEPOSITOS_A_PRAZO
198807,SC,ITAJAI,BCO DO BRASIL S.A.,2405283636.0,512907216.0,115395458.0
198807,SC,ITAJAI,BCO REAL S.A.,145417419.0,0.0,0.0
198807,SC,ITAJAI,UNIBANCO-UNIAO BCOS BRAS S.A.,79334887.0,0.0,0.0
198807,SC,ITAJAI,ITAÚ UNIBANCO S.A.,134102488.0,0.0,0.0
198807,SC,ITAJAI,BCO BRADESCO S.A.,68771624.0,0.0,0.0
198807,SC,ITAJAI,BCO COM E INV SUDAMERIS S.A.,259583933.0,0.0,0.0
198807,SC,ITAJAI,BANCO SISTEMA,189094454.0,0.0,0.0
198807,SC,ITAJAI,BCO DO EST. DE SC S.A.,85805941.0,0.0,55265945.0
198807,SC,ITAJAI,BCO SANTANDER (BRASIL) S.A.,116231658.0,0.0,0.0
198807,SC,CRICIUMA,BCO DO BRASIL S.A.,6154577991.0,804859219.0,227270807.0
198807,SC,CRICIUMA,BCO REAL S.A.,152916125.0,0.0,0.0
198807,SC,CRICIUMA,BCO NACIONAL,427299010.0,0.0,0.0
198807,SC,CRICIUMA,BCO BRADESCO BERJ S.A.,653168361.0,0.0,3500560.0
198807,SC,CRICIUMA,UNIBANCO-UNIAO BCOS BRAS S.A.,276712764.0,0.0,0.0
198807,SC,CRICIUMA,ITAÚ UNIBANCO S.A.,328285804.0,0.0,0.0
198807,SC,CRICIUMA,BCO BRADESCO S.A.,822361599.0,0.0,0.0
198807,SC,CRICIUMA,BCO MERCANTIL DE SP,11176746.0,0.0,228492818.0
198807,SC,CRICIUMA,BANCO SISTEMA,92658135.0,0.0,0.0
198807,SC,CRICIUMA,BCO DO EST. DE SC S.A.,211814753.0,0.0,12107475.0
198807,SC,CRICIUMA,BCO SANTANDER (BRASIL) S.A.,674960144.0,0.0,0.0
198807,SC,CRICIUMA,BCO DO ESTADO DO RS S.A.,175373480.0,0.0,0.0
198807,SC,BLUMENAU,BCO DO BRASIL S.A.,79333639167.0,1765508350.0,516871505.0
198807,SC,BLUMENAU,BCO ECONOMICO,381553315.0,0.0,0.0
198807,SC,BLUMENAU,BCO REAL S.A.,3410272212.0,0.0,0.0
198807,SC,BLUMENAU,BCO NACIONAL,125302974.0,0.0,0.0
198807,SC,BLUMENAU,BCO MERCANTIL DO BRASIL S.A.,31845495.0,0.0,33714408.0
198807,SC,BLUMENAU,BCO CREDITO REAL MG S.A.,166505799.0,0.0,9278700.0
198807,SC,BLUMENAU,CITIBANK N.A.,13524395932.0,0.0,981819453.0
198807,SC,BLUMENAU,BANKBOSTON ADMINISTRAÇÃO,135455131.0,0.0,0.0
198807,SC,BLUMENAU,BCO BRADESCO BERJ S.A.,621468453.0,0.0,15458897.0
198807,SC,BLUMENAU,BCO J.P. MORGAN S.A.,4603416624.0,0.0,0.0
198807,SC,BLUMENAU,BCO HOLANDES UNIDO S.A.,4083119590.0,0.0,0.0
198807,SC,BLUMENAU,BCO BOAVISTA INTERATLANTICO S.A.,2697910574.0,0.0,7776362.0
198807,SC,BLUMENAU,BCO SAFRA S.A.,3606183496.0,0.0,0.0
198807,SC,BLUMENAU,ITAÚ UNIBANCO S.A.,10315653054.0,0.0,0.0
198807,SC,BLUMENAU,BCO BRADESCO S.A.,6462835606.0,0.0,0.0
198807,SC,BLUMENAU,ITAÚ UNIBANCO HOLDING S.A.,3753332732.0,0.0,95595796.0
198807,SC,BLUMENAU,BCO BCN S.A.,2587428606.0,0.0,0.0
198807,SC,BLUMENAU,BCO MERCANTIL DE SP,170537982.0,0.0,29901360.0
198807,SC,BLUMENAU,UNICARD BM S.A.,1659605456.0,0.0,0.0
198807,SC,BLUMENAU,LBG BRASIL,4178913529.0,0.0,382854514.0
198807,SC,BLUMENAU,BCO EST SAO PAULO S.A. BANESPA,9405893736.0,0.0,205041395.0
198807,SC,BLUMENAU,BCO SANTANDER BRASIL S.A.,197091621.0,0.0,0.0
198807,SC,BLUMENAU,BCO BANESTADO S.A.,334235335.0,0.0,0.0
198807,SC,BLUMENAU,BANCO SISTEMA,2695025278.0,0.0,0.0
198807,SC,BLUMENAU,BCO DO EST. DE SC S.A.,576118936.0,0.0,27280063.0
198807,SC,BLUMENAU,BCO SANTANDER (BRASIL) S.A.,2817742529.0,0.0,0.0
198807,SC,BLUMENAU,BCR BCO CRED. REAL S.A.,30083744.0,0.0,8011472.0
198807,SC,BLUMENAU,BCO DO ESTADO DO RS S.A.,1839244126.0,0.0,0.0
198807,SC,CHAPECO,BCO DO BRASIL S.A.,7964917401.0,764232267.0,126209704.0
198807,SC,CHAPECO,BCO ECONOMICO,376314733.0,0.0,0.0
198807,SC,CHAPECO,BCO REAL S.A.,115557639.0,0.0,0.0
198807,SC,CHAPECO,BCO NAC CRED COOP S.A.,697932017.0,214208997.0,0.0
198807,SC,CHAPECO,UNIBANCO-UNIAO BCOS BRAS S.A.,209513761.0,0.0,0.0
198807,SC,CHAPECO,ITAÚ UNIBANCO S.A.,1320743780.0,0.0,0.0
198807,SC,CHAPECO,BCO BRADESCO S.A.,550142758.0,0.0,0.0
198807,SC,CHAPECO,BCO BANESTADO S.A.,32790679.0,0.0,0.0
198807,SC,CHAPECO,BANCO SISTEMA,115434490.0,0.0,0.0
198807,SC,CHAPECO,BCO DO EST. DE SC S.A.,354868911.0,0.0,1610086.0
198807,SC,CHAPECO,BCO SANTANDER (BRASIL) S.A.,476794222.0,0.0,0.0
198807,SC,CHAPECO,BCO DO ESTADO DO RS S.A.,278290089.0,0.0,0.0
198807,SC,FLORIANOPOLIS,BCO DO BRASIL S.A.,243082801099.0,3207093668.0,674019139.0
198807,SC,FLORIANOPOLIS,BCO BANORTE S/A,38325006.0,0.0,0.0
198807,SC,FLORIANOPOLIS,BCO ECONOMICO,34378610.0,0.0,0.0
198807,SC,FLORIANOPOLIS,BCO REAL S.A.,253283508.0,0.0,0.0
198807,SC,FLORIANOPOLIS,BCO NACIONAL,134706126.0,0.0,0.0
198807,SC,FLORIANOPOLIS,BCO MERCANTIL DO BRASIL S.A.,23372664.0,0.0,60163163.0
198807,SC,FLORIANOPOLIS,BCO ITAÚ BBA S.A.,38083529.0,0.0,200000000.0
198807,SC,FLORIANOPOLIS,BCO CREDITO REAL MG S.A.,699374292.0,0.0,245545017.0
198807,SC,FLORIANOPOLIS,BCO BRADESCO BERJ S.A.,186734573.0,0.0,257317179.0
198807,SC,FLORIANOPOLIS,BCO NAC CRED COOP S.A.,755308992.0,47186308.0,0.0
198807,SC,FLORIANOPOLIS,UNIBANCO-UNIAO BCOS BRAS S.A.,99627323.0,0.0,0.0
198807,SC,FLORIANOPOLIS,ITAÚ UNIBANCO S.A.,296346282.0,0.0,0.0
198807,SC,FLORIANOPOLIS,BCO BRADESCO S.A.,141083802.0,0.0,0.0
198807,SC,FLORIANOPOLIS,BCO BCN S.A.,58400026.0,0.0,0.0
198807,SC,FLORIANOPOLIS,BCO SUDAMERIS BRASIL S/A,2903990565.0,0.0,656508776.0
198807,SC,FLORIANOPOLIS,BCO MERCANTIL DE SP,3632344.0,0.0,26565848.0
198807,SC,FLORIANOPOLIS,UNICARD BM S.A.,35194736.0,0.0,0.0
198807,SC,FLORIANOPOLIS,BCO COM E INV SUDAMERIS S.A.,48381621.0,0.0,0.0
198807,SC,FLORIANOPOLIS,BCO EST SAO PAULO S.A. BANESPA,526761524.0,0.0,123937948.0
198807,SC,FLORIANOPOLIS,BCO BANESTADO S.A.,200195013.0,0.0,0.0
198807,SC,FLORIANOPOLIS,BANCO SISTEMA,764621183.0,0.0,0.0
198807,SC,FLORIANOPOLIS,BCO DO EST. DE SC S.A.,57176153737.0,0.0,2196437850.0
198807,SC,FLORIANOPOLIS,BCO SANTANDER (BRASIL) S.A.,219235463.0,0.0,0.0
198807,SC,FLORIANOPOLIS,BCR BCO CRED. REAL S.A.,63280333.0,0.0,130883233.0
198807,SC,FLORIANOPOLIS,BCO DO ESTADO DO RS S.A.,179801656.0,0.0,0.0
198808,SC,ITAJAI,BCO DO BRASIL S.A.,3491961064.0,640293218.0,154378390.0
198808,SC,ITAJAI,BCO REAL S.A.,201640369.0,0.0,0.0
198808,SC,ITAJAI,UNIBANCO-UNIAO BCOS BRAS S.A.,86201997.0,0.0,0.0
198808,SC,ITAJAI,ITAÚ UNIBANCO S.A.,126819508.0,0.0,0.0
198808,SC,ITAJAI,BCO BRADESCO S.A.,77760819.0,0.0,0.0
198808,SC,ITAJAI,BCO COM E INV SUDAMERIS S.A.,231582200.0,0.0,0.0
198808,SC,ITAJAI,BANCO SISTEMA,126862372.0,0.0,0.0
198808,SC,ITAJAI,BCO DO EST. DE SC S.A.,75535441.0,0.0,79549103.0
198808,SC,ITAJAI,BCO SANTANDER (BRASIL) S.A.,109103891.0,0.0,0.0
198808,SC,CRICIUMA,BCO DO BRASIL S.A.,7349424613.0,1043756355.0,616156136.0
198808,SC,CRICIUMA,BCO REAL S.A.,159622342.0,0.0,0.0
198808,SC,CRICIUMA,BCO NACIONAL,267142628.0,0.0,0.0
198808,SC,CRICIUMA,BCO BRADESCO BERJ S.A.,419645760.0,0.0,2758660.0
198808,SC,CRICIUMA,UNIBANCO-UNIAO BCOS BRAS S.A.,296562365.0,0.0,0.0
198808,SC,CRICIUMA,ITAÚ UNIBANCO S.A.,407701562.0,0.0,0.0
198808,SC,CRICIUMA,BCO BRADESCO S.A.,741061171.0,0.0,0.0
198808,SC,CRICIUMA,BCO MERCANTIL DE SP,13663556.0,0.0,230185162.0
198808,SC,CRICIUMA,BANCO SISTEMA,572135153.0,0.0,0.0
198808,SC,CRICIUMA,BCO DO EST. DE SC S.A.,320947383.0,0.0,17168830.0
198808,SC,CRICIUMA,BCO SANTANDER (BRASIL) S.A.,50791866.0,0.0,0.0
198808,SC,CRICIUMA,BCO DO ESTADO DO RS S.A.,178187860.0,0.0,0.0
198808,SC,BLUMENAU,BCO DO BRASIL S.A.,103891598495.0,2264023848.0,862938608.0
198808,SC,BLUMENAU,BCO ECONOMICO,569454609.0,0.0,0.0
198808,SC,BLUMENAU,BCO REAL S.A.,1491219544.0,0.0,0.0
198808,SC,BLUMENAU,BCO NACIONAL,162364587.0,0.0,0.0
198808,SC,BLUMENAU,BCO MERCANTIL DO BRASIL S.A.,31151226.0,0.0,39523279.0
198808,SC,BLUMENAU,BCO CREDITO REAL MG S.A.,230757486.0,0.0,11990633.0
198808,SC,BLUMENAU,CITIBANK N.A.,20596818642.0,0.0,607311653.0
198808,SC,BLUMENAU,BANKBOSTON ADMINISTRAÇÃO,78491892.0,0.0,0.0
198808,SC,BLUMENAU,BCO BRADESCO BERJ S.A.,795537568.0,0.0,18999325.0
198808,SC,BLUMENAU,BCO J.P. MORGAN S.A.,7629123064.0,0.0,0.0
198808,SC,BLUMENAU,BCO HOLANDES UNIDO S.A.,3745233822.0,0.0,0.0
198808,SC,BLUMENAU,BCO BOAVISTA INTERATLANTICO S.A.,3701090774.0,0.0,0.0
198808,SC,BLUMENAU,BCO SAFRA S.A.,1756952842.0,0.0,0.0
198808,SC,BLUMENAU,ITAÚ UNIBANCO S.A.,9579952747.0,0.0,0.0
198808,SC,BLUMENAU,BCO BRADESCO S.A.,7680269901.0,0.0,0.0
198808,SC,BLUMENAU,ITAÚ UNIBANCO HOLDING S.A.,3113737563.0,0.0,114114428.0
198808,SC,BLUMENAU,BCO BCN S.A.,3093940991.0,0.0,0.0
198808,SC,BLUMENAU,BCO MERCANTIL DE SP,204700048.0,0.0,38811883.0
198808,SC,BLUMENAU,UNICARD BM S.A.,-437162948.0,0.0,0.0
198808,SC,BLUMENAU,LBG BRASIL,3425347028.0,0.0,19039339.0
198808,SC,BLUMENAU,BCO EST SAO PAULO S.A. BANESPA,9940074072.0,0.0,257067793.0
198808,SC,BLUMENAU,BCO SANTANDER BRASIL S.A.,240852127.0,0.0,0.0
198808,SC,BLUMENAU,BCO BANESTADO S.A.,227300957.0,0.0,0.0
198808,SC,BLUMENAU,BANCO SISTEMA,7044278828.0,0.0,0.0
198808,SC,BLUMENAU,BCO DO EST. DE SC S.A.,1991303073.0,0.0,36258831.0
198808,SC,BLUMENAU,BCO SANTANDER (BRASIL) S.A.,1504179395.0,0.0,0.0
198808,SC,BLUMENAU,BCR BCO CRED. REAL S.A.,38861229.0,0.0,6795888.0
198808,SC,BLUMENAU,BCO DO ESTADO DO RS S.A.,1917089691.0,0.0,0.0
198808,SC,CHAPECO,BCO DO BRASIL S.A.,10539388194.0,998318389.0,188008217.0
198808,SC,CHAPECO,BCO ECONOMICO,507623764.0,0.0,0.0
198808,SC,CHAPECO,BCO REAL S.A.,125074053.0,0.0,0.0
198808,SC,CHAPECO,BCO NAC CRED COOP S.A.,979499225.0,259799966.0,0.0
198808,SC,CHAPECO,UNIBANCO-UNIAO BCOS BRAS S.A.,373608834.0,0.0,0.0
198808,SC,CHAPECO,ITAÚ UNIBANCO S.A.,816607406.0,0.0,0.0
198808,SC,CHAPECO,BCO BRADESCO S.A.,304526713.0,0.0,0.0
198808,SC,CHAPECO,BCO BANESTADO S.A.,30944268.0,0.0,0.0
198808,SC,CHAPECO,BANCO SISTEMA,93791334.0,0.0,0.0
198808,SC,CHAPECO,BCO DO EST. DE SC S.A.,303682823.0,0.0,1997002.0
198808,SC,CHAPECO,BCO SANTANDER (BRASIL) S.A.,152732499.0,0.0,0.0
198808,SC,CHAPECO,BCO DO ESTADO DO RS S.A.,213611162.0,0.0,0.0
198808,SC,FLORIANOPOLIS,BCO DO BRASIL S.A.,269012540744.0,4160913989.0,801407340.0
198808,SC,FLORIANOPOLIS,BCO BANORTE S/A,42409927.0,0.0,0.0
198808,SC,FLORIANOPOLIS,BCO ECONOMICO,38280638.0,0.0,0.0
198808,SC,FLORIANOPOLIS,BCO REAL S.A.,425709510.0,0.0,0.0
198808,SC,FLORIANOPOLIS,BCO NACIONAL,80809111.0,0.0,0.0
198808,SC,FLORIANOPOLIS,BCO MERCANTIL DO BRASIL S.A.,31506130.0,0.0,81621562.0
198808,SC,FLORIANOPOLIS,BCO ITAÚ BBA S.A.,48315844.0,0.0,200000000.0
198808,SC,FLORIANOPOLIS,BCO CREDITO REAL MG S.A.,613019676.0,0.0,299762818.0
198808,SC,FLORIANOPOLIS,BCO BRADESCO BERJ S.A.,201582484.0,0.0,315327159.0
198808,SC,FLORIANOPOLIS,BCO NAC CRED COOP S.A.,1180093026.0,64909520.0,0.0
198808,SC,FLORIANOPOLIS,UNIBANCO-UNIAO BCOS BRAS S.A.,139421154.0,0.0,0.0
198808,SC,FLORIANOPOLIS,ITAÚ UNIBANCO S.A.,219999008.0,0.0,0.0
198808,SC,FLORIANOPOLIS,BCO BRADESCO S.A.,156051224.0,0.0,0.0
198808,SC,FLORIANOPOLIS,BCO BCN S.A.,63904806.0,0.0,0.0
198808,SC,FLORIANOPOLIS,BCO SUDAMERIS BRASIL S/A,1825363494.0,0.0,805232531.0
198808,SC,FLORIANOPOLIS,BCO MERCANTIL DE SP,6093034.0,0.0,43521028.0
198808,SC,FLORIANOPOLIS,UNICARD BM S.A.,16436056.0,0.0,0.0
198808,SC,FLORIANOPOLIS,BCO COM E INV SUDAMERIS S.A.,56576260.0,0.0,0.0
198808,SC,FLORIANOPOLIS,BCO EST SAO PAULO S.A. BANESPA,661732187.0,0.0,136036038.0
198808,SC,FLORIANOPOLIS,BCO BANESTADO S.A.,217019622.0,0.0,0.0
198808,SC,FLORIANOPOLIS,BANCO SISTEMA,857606177.0,0.0,0.0
198808,SC,FLORIANOPOLIS,BCO DO EST. DE SC S.A.,63835498419.0,0.0,2975310141.0
198808,SC,FLORIANOPOLIS,BCO SANTANDER (BRASIL) S.A.,204594082.0,0.0,0.0
198808,SC,FLORIANOPOLIS,BCR BCO CRED. REAL S.A.,76191195.0,0.0,168029229.0
198808,SC,FLORIANOPOLIS,BCO DO ESTADO DO RS S.A.,191434249.0,0.0,0.0
198809,SC,ITAJAI,BCO DO BRASIL S.A.,3623948620.0,811095803.0,291611386.0
198809,SC,ITAJAI,BCO REAL S.A.,234166939.0,0.0,0.0
198809,SC,ITAJAI,UNIBANCO-UNIAO BCOS BRAS S.A.,81708118.0,0.0,0.0
198809,SC,ITAJAI,ITAÚ UNIBANCO S.A.,169580423.0,0.0,0.0
198809,SC,ITAJAI,BCO BRADESCO S.A.,85979553.0,0.0,0.0
198809,SC,ITAJAI,BCO COM E INV SUDAMERIS S.A.,343633352.0,0.0,0.0
198809,SC,ITAJAI,BANCO SISTEMA,180549385.0,0.0,0.0
198809,SC,ITAJAI,BCO DO EST. DE SC S.A.,156617006.0,0.0,39498130.0
198809,SC,ITAJAI,BCO SANTANDER (BRASIL) S.A.,116828905.0,0.0,0.0
198809,SC,CRICIUMA,BCO DO BRASIL S.A.,8630063807.0,1349855479.0,720923903.0
198809,SC,CRICIUMA,BCO REAL S.A.,424684526.0,0.0,0.0
198809,SC,CRICIUMA,BCO NACIONAL,264230665.0,0.0,0.0
198809,SC,CRICIUMA,BCO BRADESCO BERJ S.A.,448804258.0,0.0,85309336.0
198809,SC,CRICIUMA,UNIBANCO-UNIAO BCOS BRAS S.A.,230081114.0,0.0,0.0
198809,SC,CRICIUMA,ITAÚ UNIBANCO S.A.,546706355.0,0.0,0.0
198809,SC,CRICIUMA,BCO BRADESCO S.A.,656469481.0,0.0,0.0
198809,SC,CRICIUMA,BCO MERCANTIL DE SP,12564615.0,0.0,238562401.0
198809,SC,CRICIUMA,BANCO SISTEMA,708432514.0,0.0,0.0
198809,SC,CRICIUMA,BCO DO EST. DE SC S.A.,301855625.0,0.0,15889652.0
198809,SC,CRICIUMA,BCO SANTANDER (BRASIL) S.A.,1303993.0,0.0,0.0
198809,SC,CRICIUMA,BCO DO ESTADO DO RS S.A.,440870283.0,0.0,0.0
198809,SC,BLUMENAU,BCO DO BRASIL S.A.,132391128933.0,2919916085.0,1046465865.0
198809,SC,BLUMENAU,BCO ECONOMICO,789981200.0,0.0,0.0
198809,SC,BLUMENAU,BCO REAL S.A.,2150554836.0,0.0,0.0
198809,SC,BLUMENAU,BCO NACIONAL,153201610.0,0.0,0.0
198809,SC,BLUMENAU,BCO MERCANTIL DO BRASIL S.A.,38735551.0,0.0,60351941.0
198809,SC,BLUMENAU,BCO CREDITO REAL MG S.A.,255235796.0,0.0,14477361.0
198809,SC,BLUMENAU,CITIBANK N.A.,24057436716.0,0.0,786114175.0
198809,SC,BLUMENAU,BANKBOSTON ADMINISTRAÇÃO,884928017.0,0.0,0.0
198809,SC,BLUMENAU,BCO BRADESCO BERJ S.A.,946060612.0,0.0,22081799.0
198809,SC,BLUMENAU,BCO J.P. MORGAN S.A.,7723786917.0,0.0,0.0
198809,SC,BLUMENAU,BCO HOLANDES UNIDO S.A.,5600587178.0,0.0,0.0
198809,SC,BLUMENAU,BCO BOAVISTA INTERATLANTICO S.A.,3049713194.0,0.0,0.0
198809,SC,BLUMENAU,BCO SAFRA S.A.,1720383875.0,0.0,0.0
198809,SC,BLUMENAU,ITAÚ UNIBANCO S.A.,4773366637.0,0.0,0.0
198809,SC,BLUMENAU,BCO BRADESCO S.A.,9221071011.0,0.0,0.0
198809,SC,BLUMENAU,ITAÚ UNIBANCO HOLDING S.A.,5106634645.0,0.0,139603668.0
198809,SC,BLUMENAU,BCO BCN S.A.,3878248721.0,0.0,0.0
198809,SC,BLUMENAU,BCO MERCANTIL DE SP,244999218.0,0.0,42375520.0
198809,SC,BLUMENAU,UNICARD BM S.A.,410410546.0,0.0,0.0
198809,SC,BLUMENAU,LBG BRASIL,5071462370.0,0.0,745101994.0
198809,SC,BLUMENAU,BCO EST SAO PAULO S.A. BANESPA,10642254124.0,0.0,300334254.0
198809,SC,BLUMENAU,BCO SANTANDER BRASIL S.A.,171919525.0,0.0,0.0
198809,SC,BLUMENAU,BCO BANESTADO S.A.,151872523.0,0.0,0.0
198809,SC,BLUMENAU,BANCO SISTEMA,7537178109.0,0.0,0.0
198809,SC,BLUMENAU,BCO DO EST. DE SC S.A.,2578829516.0,0.0,50392401.0
198809,SC,BLUMENAU,BCO SANTANDER (BRASIL) S.A.,1171178598.0,0.0,0.0
198809,SC,BLUMENAU,BCR BCO CRED. REAL S.A.,74343262.0,0.0,7406549.0
198809,SC,BLUMENAU,BCO DO ESTADO DO RS S.A.,2328148395.0,0.0,0.0
198809,SC,CHAPECO,BCO DO BRASIL S.A.,11923297417.0,1269263694.0,246883640.0
198809,SC,CHAPECO,BCO ECONOMICO,542831465.0,0.0,0.0
198809,SC,CHAPECO,BCO REAL S.A.,424698570.0,0.0,0.0
198809,SC,CHAPECO,BCO NAC CRED COOP S.A.,918500772.0,291753485.0,0.0
198809,SC,CHAPECO,UNIBANCO-UNIAO BCOS BRAS S.A.,288472985.0,0.0,0.0
198809,SC,CHAPECO,ITAÚ UNIBANCO S.A.,1678528350.0,0.0,0.0
198809,SC,CHAPECO,BCO BRADESCO S.A.,683180689.0,0.0,0.0
198809,SC,CHAPECO,BCO BANESTADO S.A.,46822889.0,0.0,0.0
198809,SC,CHAPECO,BANCO SISTEMA,136335837.0,0.0,0.0
198809,SC,CHAPECO,BCO DO EST. DE SC S.A.,268247703.0,0.0,2959829.0
198809,SC,CHAPECO,BCO SANTANDER (BRASIL) S.A.,502698907.0,0.0,0.0
198809,SC,CHAPECO,BCO DO ESTADO DO RS S.A.,274052501.0,0.0,0.0
198809,SC,FLORIANOPOLIS,BCO DO BRASIL S.A.,300144213750.0,5406988463.0,917289984.0
198809,SC,FLORIANOPOLIS,BCO BANORTE S/A,70547475.0,0.0,0.0
198809,SC,FLORIANOPOLIS,BCO ECONOMICO,40219522.0,0.0,0.0
198809,SC,FLORIANOPOLIS,BCO REAL S.A.,552957992.0,0.0,0.0
198809,SC,FLORIANOPOLIS,BCO NACIONAL,97539453.0,0.0,0.0
198809,SC,FLORIANOPOLIS,BCO MERCANTIL DO BRASIL S.A.,25661957.0,0.0,97108693.0
198809,SC,FLORIANOPOLIS,BCO ITAÚ BBA S.A.,61482908.0,0.0,0.0
198809,SC,FLORIANOPOLIS,BCO CREDITO REAL MG S.A.,550195008.0,0.0,220559216.0
198809,SC,FLORIANOPOLIS,BCO BRADESCO BERJ S.A.,181148786.0,0.0,25392591.0
198809,SC,FLORIANOPOLIS,BCO NAC CRED COOP S.A.,1324278207.0,81802957.0,0.0
198809,SC,FLORIANOPOLIS,UNIBANCO-UNIAO BCOS BRAS S.A.,238940735.0,0.0,0.0
198809,SC,FLORIANOPOLIS,ITAÚ UNIBANCO S.A.,186789646.0,0.0,0.0
198809,SC,FLORIANOPOLIS,BCO BRADESCO S.A.,281941948.0,0.0,0.0
198809,SC,FLORIANOPOLIS,BCO BCN S.A.,81453614.0,0.0,0.0
198809,SC,FLORIANOPOLIS,BCO SUDAMERIS BRASIL S/A,1377005165.0,0.0,998559634.0
198809,SC,FLORIANOPOLIS,BCO MERCANTIL DE SP,10426551.0,0.0,28984513.0
198809,SC,FLORIANOPOLIS,UNICARD BM S.A.,22094357.0,0.0,0.0
198809,SC,FLORIANOPOLIS,BCO COM E INV SUDAMERIS S.A.,43302469.0,0.0,0.0
198809,SC,FLORIANOPOLIS,BCO EST SAO PAULO S.A. BANESPA,1250958958.0,0.0,165513485.0
198809,SC,FLORIANOPOLIS,BCO BANESTADO S.A.,303258999.0,0.0,0.0
198809,SC,FLORIANOPOLIS,BANCO SISTEMA,1425728946.0,0.0,0.0
198809,SC,FLORIANOPOLIS,BCO DO EST. DE SC S.A.,72781532048.0,0.0,620762061.0
198809,SC,FLORIANOPOLIS,BCO SANTANDER (BRASIL) S.A.,205963335.0,0.0,0.0
198809,SC,FLORIANOPOLIS,BCR BCO CRED. REAL S.A.,81743324.0,0.0,149614809.0
198809,SC,FLORIANOPOLIS,BCO DO ESTADO DO RS S.A.,279247584.0,0.0,0.0
198810,SC,ITAJAI,BCO DO BRASIL S.A.,3864678641.0,973094844.0,346801018.0
198810,SC,ITAJAI,BCO REAL S.A.,338657968.0,0.0,0.0
198810,SC,ITAJAI,UNIBANCO-UNIAO BCOS BRAS S.A.,105079743.0,0.0,0.0
198810,SC,ITAJAI,ITAÚ UNIBANCO S.A.,182250122.0,0.0,0.0
198810,SC,ITAJAI,BCO BRADESCO S.A.,160999817.0,0.0,0.0
198810,SC,ITAJAI,BCO COM E INV SUDAMERIS S.A.,417318839.0,0.0,0.0
198810,SC,ITAJAI,BANCO SISTEMA,205696679.0,0.0,0.0
198810,SC,ITAJAI,BCO DO EST. DE SC S.A.,118523422.0,0.0,18850895.0
198810,SC,ITAJAI,BCO SANTANDER (BRASIL) S.A.,124404619.0,0.0,0.0
198810,SC,CRICIUMA,BCO DO BRASIL S.A.,10901233484.0,1640672910.0,740504433.0
198810,SC,CRICIUMA,BCO REAL S.A.,403537985.0,0.0,0.0
198810,SC,CRICIUMA,BCO NACIONAL,305752771.0,0.0,0.0
198810,SC,CRICIUMA,BCO BRADESCO BERJ S.A.,898486582.0,0.0,412733506.0
198810,SC,CRICIUMA,UNIBANCO-UNIAO BCOS BRAS S.A.,310188318.0,0.0,0.0
198810,SC,CRICIUMA,ITAÚ UNIBANCO S.A.,644342885.0,0.0,0.0
198810,SC,CRICIUMA,BCO BRADESCO S.A.,771909774.0,0.0,0.0
198810,SC,CRICIUMA,BCO MERCANTIL DE SP,12375884.0,0.0,244359072.0
198810,SC,CRICIUMA,BANCO SISTEMA,893094095.0,0.0,0.0
198810,SC,CRICIUMA,BCO DO EST. DE SC S.A.,370591065.0,0.0,20444127.0
198810,SC,CRICIUMA,BCO SANTANDER (BRASIL) S.A.,1811691.0,0.0,0.0
198810,SC,CRICIUMA,BCO DO ESTADO DO RS S.A.,819822911.0,0.0,0.0
198810,SC,BLUMENAU,BCO DO BRASIL S.A.,181362562173.0,3760710763.0,1195306549.0
198810,SC,BLUMENAU,BCO ECONOMICO,385330736.0,0.0,0.0
198810,SC,BLUMENAU,BCO REAL S.A.,3420841261.0,0.0,0.0
198810,SC,BLUMENAU,BCO NACIONAL,240491553.0,0.0,0.0
198810,SC,BLUMENAU,BCO MERCANTIL DO BRASIL S.A.,33849446.0,0.0,58751290.0
198810,SC,BLUMENAU,BCO CREDITO REAL MG S.A.,300982459.0,0.0,17461069.0
198810,SC,BLUMENAU,CITIBANK N.A.,23719738823.0,0.0,3161792611.0
198810,SC,BLUMENAU,BANKBOSTON ADMINISTRAÇÃO,753250246.0,0.0,0.0
198810,SC,BLUMENAU,BCO BRADESCO BERJ S.A.,1046030851.0,0.0,27725774.0
198810,SC,BLUMENAU,BCO J.P. MORGAN S.A.,6458133857.0,0.0,0.0
198810,SC,BLUMENAU,BCO HOLANDES UNIDO S.A.,4149038147.0,0.0,0.0
198810,SC,BLUMENAU,BCO BOAVISTA INTERATLANTICO S.A.,2119511807.0,0.0,0.0
198810,SC,BLUMENAU,BCO SAFRA S.A.,2547626650.0,0.0,0.0
198810,SC,BLUMENAU,ITAÚ UNIBANCO S.A.,5599976801.0,0.0,0.0
198810,SC,BLUMENAU,BCO BRADESCO S.A.,10804577119.0,0.0,0.0
198810,SC,BLUMENAU,ITAÚ UNIBANCO HOLDING S.A.,6474978003.0,0.0,178751169.0
198810,SC,BLUMENAU,BCO BCN S.A.,3767578000.0,0.0,0.0
198810,SC,BLUMENAU,BCO MERCANTIL DE SP,306751799.0,0.0,47868221.0
198810,SC,BLUMENAU,UNICARD BM S.A.,560700063.0,0.0,0.0
198810,SC,BLUMENAU,LBG BRASIL,4431871834.0,0.0,958363277.0
